recommender,userId,precision@5,recall@5,hit_rate@5,ndcg@5,precision@10,recall@10,hit_rate@10,ndcg@10,run_id,run_timestamp,run_label,candidate_mode,negatives_per_user,max_users,users_evaluated,positive_threshold,k_values,include_neumf,include_hybrid,hybrid_weights,diversity_weight,avg_candidates_per_user
neumf_ranking_model,174,0.6,0.5,1.0,0.5147714448836774,,,,,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
neumf_ranking_model,174,,,,,0.4,0.6666666666666666,1.0,0.550377069289763,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
popularity_bayes,185,0.2,0.14285714285714285,1.0,0.16958010263680806,,,,,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
popularity_bayes,185,,,,,0.2,0.2857142857142857,1.0,0.23535109180711322,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
genre_personalized_popularity,185,0.4,0.2857142857142857,1.0,0.36005461457723403,,,,,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
genre_personalized_popularity,185,,,,,0.3,0.42857142857142855,1.0,0.37455647124892244,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
random,185,0.0,0.0,0.0,0.0,,,,,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
random,185,,,,,0.0,0.0,0.0,0.0,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
item_item_knn,185,0.4,0.2857142857142857,1.0,0.5531464700081437,,,,,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
item_item_knn,185,,,,,0.5,0.7142857142857143,1.0,0.7084200159905855,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
hybrid_ranker,185,0.4,0.2857142857142857,1.0,0.5531464700081437,,,,,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
hybrid_ranker,185,,,,,0.4,0.5714285714285714,1.0,0.6378423595572618,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
neumf_rating_model,185,0.0,0.0,0.0,0.0,,,,,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
neumf_rating_model,185,,,,,0.1,0.14285714285714285,1.0,0.08671382849411972,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
neumf_ranking_model,185,0.2,0.14285714285714285,1.0,0.13120507751234178,,,,,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
neumf_ranking_model,185,,,,,0.3,0.42857142857142855,1.0,0.27250758895711696,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
popularity_bayes,186,0.8,0.1,1.0,0.8687949224876582,,,,,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
popularity_bayes,186,,,,,0.5,0.125,1.0,0.6300426811446147,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
genre_personalized_popularity,186,0.8,0.1,1.0,0.8687949224876582,,,,,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
genre_personalized_popularity,186,,,,,0.6,0.15,1.0,0.6968404678259547,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
random,186,0.2,0.025,1.0,0.13120507751234178,,,,,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
random,186,,,,,0.2,0.05,1.0,0.14876390584057272,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
item_item_knn,186,1.0,0.125,1.0,1.0,,,,,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
item_item_knn,186,,,,,0.7,0.175,1.0,0.791726719367984,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
hybrid_ranker,186,0.8,0.1,1.0,0.8687949224876582,,,,,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
hybrid_ranker,186,,,,,0.9,0.225,1.0,0.9148568823583791,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
neumf_rating_model,186,0.0,0.0,0.0,0.0,,,,,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
neumf_rating_model,186,,,,,0.0,0.0,0.0,0.0,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
neumf_ranking_model,186,1.0,0.125,1.0,1.0,,,,,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
neumf_ranking_model,186,,,,,0.9,0.225,1.0,0.9337457765456111,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
popularity_bayes,192,0.2,0.25,1.0,0.3903800499921017,,,,,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
popularity_bayes,192,,,,,0.1,0.25,1.0,0.3903800499921017,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
genre_personalized_popularity,192,0.4,0.5,1.0,0.34620964322385606,,,,,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
genre_personalized_popularity,192,,,,,0.2,0.5,1.0,0.34620964322385606,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
random,192,0.0,0.0,0.0,0.0,,,,,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
random,192,,,,,0.1,0.25,1.0,0.123151194370365,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
item_item_knn,192,0.8,1.0,1.0,1.0,,,,,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
item_item_knn,192,,,,,0.4,1.0,1.0,1.0,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
hybrid_ranker,192,0.6,0.75,1.0,0.8318724637288826,,,,,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
hybrid_ranker,192,,,,,0.3,0.75,1.0,0.8318724637288826,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
neumf_rating_model,192,0.2,0.25,1.0,0.15101961822780524,,,,,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
neumf_rating_model,192,,,,,0.1,0.25,1.0,0.15101961822780524,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
neumf_ranking_model,192,0.4,0.5,1.0,0.6366824387328317,,,,,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
neumf_ranking_model,192,,,,,0.2,0.5,1.0,0.6366824387328317,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
popularity_bayes,194,0.4,1.0,1.0,0.5437713091520254,,,,,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
popularity_bayes,194,,,,,0.2,1.0,1.0,0.5437713091520254,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
genre_personalized_popularity,194,0.2,0.5,1.0,0.3065735963827292,,,,,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
genre_personalized_popularity,194,,,,,0.1,0.5,1.0,0.3065735963827292,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
random,194,0.0,0.0,0.0,0.0,,,,,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
random,194,,,,,0.0,0.0,0.0,0.0,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
item_item_knn,194,0.2,0.5,1.0,0.2640681225725909,,,,,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
item_item_knn,194,,,,,0.1,0.5,1.0,0.2640681225725909,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
hybrid_ranker,194,0.2,0.5,1.0,0.2640681225725909,,,,,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
hybrid_ranker,194,,,,,0.1,0.5,1.0,0.2640681225725909,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
neumf_rating_model,194,0.0,0.0,0.0,0.0,,,,,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
neumf_rating_model,194,,,,,0.0,0.0,0.0,0.0,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
neumf_ranking_model,194,0.2,0.5,1.0,0.2640681225725909,,,,,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
neumf_ranking_model,194,,,,,0.2,1.0,1.0,0.45749452618986164,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
popularity_bayes,195,1.0,0.2631578947368421,1.0,1.0,,,,,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
popularity_bayes,195,,,,,0.7,0.3684210526315789,1.0,0.7819835854675756,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
genre_personalized_popularity,195,0.8,0.21052631578947367,1.0,0.8687949224876582,,,,,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
genre_personalized_popularity,195,,,,,0.7,0.3684210526315789,1.0,0.7791714369672128,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
random,195,0.2,0.05263157894736842,1.0,0.3391602052736161,,,,,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
random,195,,,,,0.2,0.10526315789473684,1.0,0.29345568839744024,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
item_item_knn,195,1.0,0.2631578947368421,1.0,1.0,,,,,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
item_item_knn,195,,,,,0.7,0.3684210526315789,1.0,0.7859162856301584,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
hybrid_ranker,195,0.8,0.21052631578947367,1.0,0.8687949224876582,,,,,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
hybrid_ranker,195,,,,,0.8,0.42105263157894735,1.0,0.8486026589039901,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
neumf_rating_model,195,0.2,0.05263157894736842,1.0,0.13120507751234178,,,,,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
neumf_rating_model,195,,,,,0.1,0.05263157894736842,1.0,0.08514311764162101,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
neumf_ranking_model,195,0.8,0.21052631578947367,1.0,0.8687949224876582,,,,,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
neumf_ranking_model,195,,,,,0.8,0.42105263157894735,1.0,0.8512360941594275,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
popularity_bayes,202,0.8,0.0784313725490196,1.0,0.830419897363192,,,,,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
popularity_bayes,202,,,,,0.8,0.1568627450980392,1.0,0.8205228949141828,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
genre_personalized_popularity,202,0.4,0.0392156862745098,1.0,0.5087403079104241,,,,,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
genre_personalized_popularity,202,,,,,0.6,0.11764705882352941,1.0,0.6117748521784965,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
random,202,0.6,0.058823529411764705,1.0,0.6992148198508501,,,,,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
random,202,,,,,0.4,0.0784313725490196,1.0,0.5321408435198609,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
item_item_knn,202,0.4,0.0392156862745098,1.0,0.30078518014914984,,,,,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
item_item_knn,202,,,,,0.6,0.11764705882352941,1.0,0.46785915648013926,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
hybrid_ranker,202,0.6,0.058823529411764705,1.0,0.6164336326286644,,,,,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
hybrid_ranker,202,,,,,0.7,0.13725490196078433,1.0,0.6874708847784539,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
neumf_rating_model,202,0.8,0.0784313725490196,1.0,0.6608397947263839,,,,,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
neumf_rating_model,202,,,,,0.4,0.0784313725490196,1.0,0.42883980903376645,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
neumf_ranking_model,202,0.8,0.0784313725490196,1.0,0.8687949224876582,,,,,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
neumf_ranking_model,202,,,,,0.8,0.1568627450980392,1.0,0.8454256604216018,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
popularity_bayes,208,0.2,0.3333333333333333,1.0,0.46927872602275644,,,,,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
popularity_bayes,208,,,,,0.1,0.3333333333333333,1.0,0.46927872602275644,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
genre_personalized_popularity,208,0.2,0.3333333333333333,1.0,0.46927872602275644,,,,,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
genre_personalized_popularity,208,,,,,0.1,0.3333333333333333,1.0,0.46927872602275644,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
random,208,0.0,0.0,0.0,0.0,,,,,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
random,208,,,,,0.0,0.0,0.0,0.0,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
item_item_knn,208,0.2,0.3333333333333333,1.0,0.46927872602275644,,,,,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
item_item_knn,208,,,,,0.1,0.3333333333333333,1.0,0.46927872602275644,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
hybrid_ranker,208,0.2,0.3333333333333333,1.0,0.46927872602275644,,,,,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
hybrid_ranker,208,,,,,0.1,0.3333333333333333,1.0,0.46927872602275644,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
neumf_rating_model,208,0.2,0.3333333333333333,1.0,0.20210734650054757,,,,,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
neumf_rating_model,208,,,,,0.1,0.3333333333333333,1.0,0.20210734650054757,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
neumf_ranking_model,208,0.2,0.3333333333333333,1.0,0.46927872602275644,,,,,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
neumf_ranking_model,208,,,,,0.2,0.6666666666666666,1.0,0.6105456988825855,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
popularity_bayes,212,0.8,0.11764705882352941,1.0,0.830419897363192,,,,,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
popularity_bayes,212,,,,,0.6,0.17647058823529413,1.0,0.6867151830982592,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
genre_personalized_popularity,212,0.8,0.11764705882352941,1.0,0.830419897363192,,,,,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
genre_personalized_popularity,212,,,,,0.5,0.14705882352941177,1.0,0.6172839611614819,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
random,212,0.0,0.0,0.0,0.0,,,,,topk_sampled_100_negatives_20260613_135608,2026-06-13 13:56:08,,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
